student_id,school_name,governorate,city,grade,grade_label,study_hours,attendance_pct,assignments_done,quizzes_solved,login_frequency,missed_deadlines,retries,revision_sessions,time_per_task_min,final_score,learner_status
G11_S06_0150,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.44,75.8,5,6.0,1,0,1,2,32.5,60.8,average
G11_S04_0104,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,5.82,76.7,9,1.0,2,7,1,6,18.6,29.7,at_risk
G11_S06_0063,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.12,91.3,13,,3,1,1,0,42.7,75.9,strong
G10_S02_0006,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.0,73.2,11,6.0,9,3,1,1,26.8,28.7,at_risk
G11_S06_0081,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.93,66.7,12,9.0,5,0,1,5,42.2,82.1,strong
G10_S07_0086,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.04,81.2,11,3.0,22,2,4,5,27.5,49.6,average
G11_S01_0089,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,3.44,62.3,19,9.0,27,0,4,5,35.8,55.9,average
G11_S04_0108,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.35,82.2,14,,21,5,1,0,32.7,29.8,at_risk
G11_S10_0059,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,5.81,100.0,1,12.0,28,9,2,7,33.9,74.0,strong
G10_S07_0082,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,8.02,68.4,10,11.0,29,5,3,4,31.6,78.7,strong
G11_S04_0118,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.66,85.0,12,9.0,29,8,3,5,52.1,47.1,average
G11_S02_0094,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,6.19,79.0,16,2.0,20,9,3,5,32.9,46.7,average
G12_S10_0005,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.43,68.0,19,7.0,14,6,2,0,23.5,53.6,average
G12_S09_0126,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,4.17,62.1,9,2.0,1,0,3,7,32.9,43.8,average
G11_S04_0053,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.41,100.0,19,2.0,29,8,0,7,36.8,46.0,average
G11_S06_0139,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.84,63.7,1,13.0,12,6,3,6,23.8,51.9,average
G12_S04_0085,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.17,65.6,11,5.0,15,5,0,5,15.0,51.7,average
G11_S03_0138,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,3.21,73.7,10,9.0,26,7,4,3,31.5,43.4,average
G11_S03_0043,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,4.8,89.3,9,8.0,29,2,4,2,24.0,64.5,average
G12_S05_0085,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,5.06,68.2,0,0.0,27,0,3,3,29.7,41.5,average
G10_S10_0108,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,2.1,93.0,4,14.0,12,1,3,1,34.2,42.0,average
G11_S01_0010,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.37,93.1,12,0.0,27,7,4,6,26.7,37.7,at_risk
G10_S10_0046,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.33,,10,6.0,26,9,2,1,18.0,28.6,at_risk
G12_S08_0010,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,4.75,72.5,2,8.0,27,5,0,6,37.7,48.2,average
G12_S01_0042,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,6.29,71.6,18,7.0,11,6,3,2,24.9,61.6,average
G10_S10_0150,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,3.21,83.1,15,14.0,8,7,3,6,32.3,77.6,strong
G10_S05_0101,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,2.58,88.9,15,10.0,19,6,3,3,15.9,59.0,average
G11_S05_0082,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,5.62,78.8,7,0.0,18,1,3,4,42.0,54.8,average
G10_S05_0045,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.32,91.4,4,3.0,13,4,3,3,15.7,48.2,average
G11_S10_0088,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,6.45,,1,8.0,7,6,2,1,33.8,58.9,average
G10_S10_0056,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,3.88,,3,3.0,25,0,3,0,46.4,23.3,at_risk
G10_S07_0030,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.09,73.2,0,6.0,2,1,4,4,28.1,55.0,average
G11_S02_0065,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.1,53.8,3,11.0,29,0,4,6,25.0,48.1,average
G11_S06_0033,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.38,67.3,12,8.0,6,5,4,6,32.6,58.8,average
G11_S10_0142,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,1.28,68.0,3,14.0,13,9,2,7,7.0,50.7,average
G10_S02_0097,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.23,90.1,12,,7,1,0,5,25.6,72.3,strong
G12_S10_0031,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.4,97.2,5,,11,9,2,7,22.4,54.4,average
G11_S06_0039,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.87,80.5,3,11.0,16,4,3,2,27.0,61.2,average
G10_S07_0024,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.53,65.4,14,9.0,13,4,1,4,44.2,50.7,average
G12_S03_0103,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,4.82,81.7,16,9.0,11,8,1,6,34.6,58.7,average
G10_S08_0136,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,2.9,92.5,12,12.0,17,4,1,2,33.6,66.3,average
G10_S02_0119,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.24,87.7,1,11.0,12,1,1,2,41.5,56.3,average
G10_S05_0070,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,5.26,77.6,13,2.0,14,0,0,4,19.9,77.3,strong
G11_S10_0083,Assiut Secondary School,Assiut,Assiut,11,Grade 11 - Second Secondary,2.65,57.2,7,3.0,4,6,4,7,21.8,44.6,average
G11_S03_0038,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,3.57,77.7,1,9.0,23,5,0,3,20.7,35.4,at_risk
G12_S01_0030,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,2.39,82.7,2,4.0,5,3,2,5,10.0,28.7,at_risk
G12_S01_0022,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,,,7,3.0,17,8,4,2,33.8,18.0,at_risk
G12_S07_0008,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,6.2,80.4,1,13.0,3,1,4,0,21.3,54.4,average
G11_S07_0058,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,2.51,70.3,12,5.0,23,8,3,1,43.0,21.5,at_risk
G11_S09_0106,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,5.39,82.3,2,5.0,3,3,0,2,44.2,52.8,average
G10_S05_0049,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.34,70.0,19,3.0,11,5,4,4,27.1,53.6,average
G10_S04_0094,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.68,72.4,14,9.0,8,0,2,6,25.2,83.3,strong
G12_S03_0085,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,6.73,76.7,7,6.0,1,4,4,4,42.1,56.3,average
G11_S02_0010,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.89,95.5,15,11.0,7,4,3,6,29.1,79.1,strong
G12_S01_0003,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.79,,0,0.0,16,8,1,7,22.4,15.3,at_risk
G10_S02_0110,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.35,85.3,0,7.0,14,8,1,0,28.4,34.3,at_risk
G11_S01_0058,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.63,97.3,2,3.0,3,7,2,7,40.1,28.7,at_risk
G12_S03_0021,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,5.85,78.6,9,1.0,5,0,3,0,24.7,46.5,average
G10_S07_0028,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,7.58,88.3,16,11.0,7,0,3,5,45.6,100.0,strong
G10_S05_0013,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.09,93.4,3,,11,7,4,3,15.1,37.8,at_risk
G11_S01_0044,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,,66.2,1,12.0,8,3,3,3,25.6,41.0,average
G10_S07_0124,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.24,90.1,9,3.0,26,1,0,2,34.9,52.3,average
G12_S04_0052,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.32,69.6,2,6.0,15,9,2,1,36.4,22.2,at_risk
G10_S08_0103,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,5.65,81.2,13,10.0,25,4,2,1,17.4,55.8,average
G10_S02_0070,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.67,79.8,18,0.0,16,4,3,5,41.7,58.0,average
G12_S06_0127,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.09,63.2,9,10.0,26,2,2,3,15.3,51.5,average
G10_S04_0036,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.54,77.5,19,12.0,25,4,1,5,23.5,79.3,strong
G12_S03_0131,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,4.05,92.2,14,,17,1,0,7,31.8,77.1,strong
G11_S04_0022,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.31,82.5,4,7.0,6,5,4,4,32.0,21.3,at_risk
G10_S02_0109,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,2.84,63.0,8,11.0,25,9,0,0,18.7,17.7,at_risk
G12_S09_0139,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,,95.9,10,3.0,20,7,3,1,20.5,47.8,average
G10_S03_0087,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,5.64,79.8,15,0.0,28,9,3,6,23.7,46.0,average
G10_S06_0098,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.0,83.1,15,,19,2,4,5,31.8,81.9,strong
G12_S02_0039,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.31,100.0,19,4.0,26,8,0,2,30.0,47.9,average
G12_S05_0002,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,5.66,,15,8.0,10,3,3,2,24.1,77.7,strong
G11_S07_0148,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.28,64.0,5,11.0,12,2,1,6,21.5,60.0,average
G10_S10_0128,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,5.4,79.5,5,14.0,8,7,0,3,28.6,60.9,average
G12_S05_0150,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.87,70.6,12,9.0,10,0,1,3,46.3,69.1,average
G12_S03_0051,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,5.14,,7,2.0,15,2,1,6,28.6,46.6,average
G10_S04_0104,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,2.03,87.7,14,2.0,21,4,3,5,44.8,34.4,at_risk
G10_S09_0034,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,2.61,56.5,9,6.0,9,2,0,1,32.7,24.6,at_risk
G12_S03_0096,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,4.97,90.7,11,0.0,21,4,1,6,33.7,44.7,average
G11_S04_0080,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.84,54.9,10,14.0,8,0,4,3,33.1,68.2,average
G12_S04_0070,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.69,87.5,13,9.0,4,8,2,3,7.4,53.4,average
G12_S02_0013,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.56,61.1,15,9.0,19,3,0,0,19.6,52.5,average
G12_S03_0022,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.16,71.2,15,1.0,19,5,3,5,26.2,28.4,at_risk
G10_S08_0046,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,4.2,70.2,1,2.0,12,2,2,4,28.5,23.7,at_risk
G12_S05_0024,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,5.96,87.4,1,14.0,18,8,3,5,43.7,52.1,average
G11_S05_0019,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,5.41,78.1,13,12.0,27,7,1,2,32.3,61.6,average
G10_S09_0121,Mansoura Secondary School for Boys,Dakahlia,Mansoura,10,Grade 10 - First Secondary,3.4,91.3,16,9.0,22,7,0,0,9.6,28.6,at_risk
G11_S03_0015,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,5.65,87.5,9,12.0,3,7,1,7,38.8,77.0,strong
G10_S04_0058,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.87,96.5,19,14.0,5,8,0,4,37.8,58.7,average
G10_S01_0008,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,5.82,80.9,15,4.0,26,5,2,1,21.1,52.0,average
G12_S06_0035,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.2,83.3,11,8.0,12,8,1,4,16.2,56.6,average
G11_S07_0128,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.77,74.1,8,10.0,4,3,3,0,33.5,38.2,at_risk
G11_S08_0113,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.2,82.7,2,14.0,28,0,0,6,26.1,58.3,average
G11_S08_0038,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.57,71.6,13,4.0,3,5,3,6,36.6,52.0,average
G12_S06_0112,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.18,93.5,4,1.0,22,8,2,7,31.3,32.1,at_risk
G10_S10_0101,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.14,84.3,4,5.0,25,0,4,6,29.6,45.3,average
G12_S01_0033,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.84,95.6,11,12.0,3,5,0,6,34.2,64.8,average
G10_S03_0079,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,3.56,66.1,11,7.0,19,6,1,3,19.9,40.8,average
G12_S04_0005,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,5.07,72.4,0,13.0,17,2,3,5,23.5,51.4,average
G12_S10_0036,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,4.85,79.7,17,10.0,24,4,2,0,34.6,78.3,strong
G10_S05_0079,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,7.98,68.5,13,9.0,6,1,2,4,35.0,93.3,strong
G10_S06_0024,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.55,89.0,15,,5,2,4,4,48.6,87.5,strong
G12_S07_0073,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.99,100.0,19,1.0,1,6,1,5,39.4,67.0,average
G10_S07_0112,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,2.79,80.1,16,0.0,21,0,3,1,28.9,44.1,average
G11_S06_0044,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,3.67,76.9,7,3.0,11,3,3,4,18.4,49.8,average
G11_S04_0144,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,,91.1,3,0.0,9,6,0,5,24.9,28.6,at_risk
G11_S04_0016,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,3.89,77.8,18,,2,2,4,7,37.2,68.8,average
G12_S03_0106,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.57,79.3,6,2.0,16,2,2,2,54.2,13.1,at_risk
G10_S01_0066,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,4.12,81.1,13,9.0,22,2,4,6,31.0,70.2,strong
G12_S06_0005,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,2.57,100.0,9,3.0,9,3,3,5,13.4,43.9,average
G12_S06_0050,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,2.59,78.6,4,14.0,1,7,0,6,29.8,50.1,average
G12_S05_0065,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,3.45,,7,3.0,25,5,2,2,41.0,38.4,at_risk
G11_S06_0019,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,6.03,85.0,13,9.0,22,4,3,2,23.5,77.5,strong
G10_S05_0080,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.5,65.9,17,8.0,20,4,2,5,39.6,82.5,strong
G11_S07_0012,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,3.38,75.1,12,10.0,28,6,1,1,20.3,37.5,at_risk
G11_S03_0087,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,5.95,76.3,1,4.0,10,9,4,3,20.1,21.5,at_risk
G10_S06_0032,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,4.57,96.7,17,4.0,21,4,3,5,52.5,74.8,strong
G12_S03_0039,Heliopolis Secondary School for Boys,Cairo,Cairo,12,Grade 12 - Third Secondary,3.13,,11,8.0,29,0,2,6,31.5,64.7,average
G10_S05_0028,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,4.83,56.7,16,5.0,17,6,1,5,32.7,64.6,average
G11_S09_0141,Mansoura Secondary School for Boys,Dakahlia,Mansoura,11,Grade 11 - Second Secondary,4.87,79.6,18,4.0,1,9,0,3,28.0,59.0,average
G11_S04_0025,Maadi Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,,90.2,7,1.0,20,6,1,6,34.4,35.1,at_risk
G11_S05_0005,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,4.61,91.6,13,,20,9,2,1,23.0,58.9,average
G12_S04_0050,Maadi Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,6.98,,6,9.0,14,4,2,6,33.8,91.8,strong
G11_S08_0112,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.91,63.5,7,9.0,23,1,3,7,38.0,72.5,strong
G10_S06_0134,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,7.66,56.9,8,7.0,18,6,4,0,32.2,28.4,at_risk
G10_S08_0042,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,3.49,73.9,11,12.0,16,9,2,4,26.9,48.9,average
G10_S03_0083,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,6.39,86.1,6,9.0,2,9,0,0,12.7,46.5,average
G11_S03_0081,Heliopolis Secondary School for Boys,Cairo,Cairo,11,Grade 11 - Second Secondary,5.31,100.0,9,4.0,21,7,2,4,5.0,61.5,average
G12_S07_0069,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.12,87.0,3,7.0,10,2,3,2,38.7,56.4,average
G10_S02_0127,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.95,88.3,19,,8,8,4,3,46.5,83.3,strong
G12_S01_0014,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.53,72.4,3,8.0,19,7,3,3,24.3,26.5,at_risk
G10_S01_0032,Al-Orman High School,Cairo,Giza,10,Grade 10 - First Secondary,3.74,96.8,17,10.0,26,6,3,2,29.9,47.3,average
G11_S08_0150,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.86,74.7,7,7.0,10,2,3,7,39.5,55.6,average
G11_S05_0112,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,4.0,75.2,7,1.0,16,9,1,7,16.7,25.5,at_risk
G12_S10_0069,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,6.24,65.5,3,8.0,29,1,2,6,41.7,65.8,average
G10_S05_0011,Ahmed Orabi Secondary School,Giza,Giza,10,Grade 10 - First Secondary,3.39,81.9,0,12.0,9,2,4,2,17.7,59.4,average
G10_S04_0121,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.7,89.4,13,5.0,21,5,1,1,28.2,46.2,average
G11_S07_0060,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,7.94,84.7,12,8.0,13,6,4,6,44.2,85.4,strong
G10_S03_0044,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,5.62,83.4,19,11.0,22,1,3,2,46.0,92.2,strong
G12_S10_0115,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,2.82,86.4,2,5.0,9,3,1,2,26.2,41.5,average
G11_S08_0104,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,4.18,58.0,2,3.0,3,7,2,5,33.5,6.8,at_risk
G11_S08_0135,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,7.51,76.4,5,2.0,7,3,0,7,30.4,68.3,average
G12_S08_0034,Port Said Secondary School,Port Said,Port Said,12,Grade 12 - Third Secondary,3.71,87.3,7,6.0,7,8,3,0,17.2,5.1,at_risk
G12_S07_0138,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.71,91.1,3,0.0,7,2,1,2,27.7,28.7,at_risk
G12_S01_0083,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,3.42,50.9,3,5.0,13,2,2,7,38.1,26.5,at_risk
G12_S02_0069,Zamalek Secondary School,Cairo,Cairo,12,Grade 12 - Third Secondary,4.06,82.1,14,12.0,20,8,4,1,17.8,54.0,average
G12_S07_0022,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,5.95,72.7,7,3.0,27,2,3,4,31.0,54.8,average
G11_S06_0009,Smouha Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,5.01,80.5,9,12.0,10,6,4,5,14.5,84.8,strong
G10_S08_0086,Port Said Secondary School,Port Said,Port Said,10,Grade 10 - First Secondary,2.7,68.7,1,7.0,23,7,4,5,23.3,41.2,average
G11_S08_0057,Port Said Secondary School,Port Said,Port Said,11,Grade 11 - Second Secondary,2.64,93.5,12,5.0,10,8,2,0,36.4,14.6,at_risk
G11_S01_0038,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,3.41,68.6,7,1.0,23,9,2,3,47.5,11.3,at_risk
G11_S05_0069,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,6.53,95.3,9,7.0,25,1,2,4,22.6,76.8,strong
G12_S10_0141,Assiut Secondary School,Assiut,Assiut,12,Grade 12 - Third Secondary,6.04,93.4,1,10.0,24,7,0,6,16.3,47.7,average
G10_S06_0092,Smouha Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,5.24,70.8,0,11.0,27,4,2,4,33.0,44.4,average
G11_S01_0101,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,4.83,86.6,0,9.0,4,0,2,5,45.1,65.9,average
G12_S01_0115,Al-Orman High School,Cairo,Giza,12,Grade 12 - Third Secondary,4.9,,7,6.0,2,5,2,5,20.7,33.5,at_risk
G12_S09_0054,Mansoura Secondary School for Boys,Dakahlia,Mansoura,12,Grade 12 - Third Secondary,2.59,58.3,13,2.0,20,1,2,1,29.5,23.0,at_risk
G11_S01_0018,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,3.32,82.9,1,13.0,2,2,2,1,27.7,48.0,average
G10_S07_0066,Al-Raml Secondary School,Alexandria,Alexandria,10,Grade 10 - First Secondary,3.94,88.4,9,13.0,16,6,1,0,26.7,50.8,average
G12_S06_0083,Smouha Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,3.13,88.9,9,3.0,7,7,4,4,14.6,23.7,at_risk
G10_S04_0079,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,4.49,72.0,10,11.0,21,7,4,6,16.3,65.9,average
G10_S02_0027,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,5.97,95.5,7,0.0,18,8,0,7,22.2,45.2,average
G11_S01_0122,Al-Orman High School,Cairo,Giza,11,Grade 11 - Second Secondary,6.24,67.9,9,3.0,4,1,3,0,29.2,39.2,at_risk
G10_S03_0123,Heliopolis Secondary School for Boys,Cairo,Cairo,10,Grade 10 - First Secondary,4.37,78.5,3,5.0,11,8,3,2,5.0,26.1,at_risk
G11_S05_0072,Ahmed Orabi Secondary School,Giza,Giza,11,Grade 11 - Second Secondary,3.82,81.6,4,0.0,11,7,4,1,40.2,0.0,at_risk
G12_S07_0116,Al-Raml Secondary School,Alexandria,Alexandria,12,Grade 12 - Third Secondary,4.37,60.5,1,10.0,8,4,2,1,38.6,30.0,at_risk
G11_S07_0122,Al-Raml Secondary School,Alexandria,Alexandria,11,Grade 11 - Second Secondary,4.77,84.2,5,11.0,17,6,1,4,30.3,51.7,average
G10_S10_0028,Assiut Secondary School,Assiut,Assiut,10,Grade 10 - First Secondary,4.54,71.9,8,10.0,24,6,4,3,35.5,42.2,average
G10_S04_0123,Maadi Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,3.2,54.9,1,,13,4,1,0,15.7,21.4,at_risk
G11_S02_0140,Zamalek Secondary School,Cairo,Cairo,11,Grade 11 - Second Secondary,4.4,87.7,5,3.0,12,9,2,2,33.5,14.0,at_risk
G12_S05_0064,Ahmed Orabi Secondary School,Giza,Giza,12,Grade 12 - Third Secondary,6.54,66.5,12,13.0,13,1,2,3,33.3,76.6,strong
G10_S02_0139,Zamalek Secondary School,Cairo,Cairo,10,Grade 10 - First Secondary,2.96,71.9,12,14.0,21,1,2,4,33.7,71.8,strong
